120.367413,31.185784,0.0 
120.368700,31.190704,0.0 
120.369730,31.194595,0.0 
120.369301,31.196284,0.0 
120.366812,31.196944,0.0 
120.365353,31.196210,0.0 
120.362606,31.196577,0.0 
120.358315,31.197825,0.0 
120.357199,31.197458,0.0 
120.355396,31.194889,0.0 
120.355568,31.193567,0.0 
120.355825,31.192466,0.0 
120.354452,31.191364,0.0 
120.353937,31.190557,0.0 
120.354452,31.189455,0.0 
120.350761,31.186225,0.0 
120.348101,31.187032,0.0 
120.347242,31.186518,0.0 
120.347157,31.185857,0.0 
120.347757,31.184829,0.0 
120.347500,31.183655,0.0 
120.348101,31.181525,0.0 
120.349646,31.180350,0.0 
120.352306,31.180497,0.0 
120.353937,31.181011,0.0 
120.354452,31.182039,0.0 
120.356255,31.182773,0.0 
120.358057,31.183287,0.0 
120.360203,31.184976,0.0 
120.362091,31.186445,0.0 
120.363894,31.186078,0.0 
120.365610,31.185637,0.0 
120.366812,31.185490,0.0 
