120.572205,31.107037,0.0 
120.581818,31.091750,0.0 
120.589371,31.091456,0.0 
120.589371,31.087634,0.0 
120.546455,31.060581,0.0 
120.547142,31.056169,0.0 
120.534782,31.046757,0.0 
120.530663,31.050287,0.0 
120.519333,31.043816,0.0 
120.512466,31.049993,0.0 
120.487061,31.031755,0.0 
120.490150,31.023517,0.0 
120.480194,31.012631,0.0 
120.475044,31.002920,0.0 
120.446892,30.986145,0.0 
120.367928,30.947286,0.0 
120.323982,30.935802,0.0 
120.241241,30.926083,0.0 
120.203476,30.929323,0.0 
120.140991,30.942869,0.0 
120.110779,30.956119,0.0 
120.092926,30.976137,0.0 
120.054817,31.004392,0.0 
120.016708,31.018221,0.0 
119.999886,31.028519,0.0 
119.994049,31.044992,0.0 
119.988213,31.059993,0.0 
119.947014,31.104685,0.0 
119.938774,31.145243,0.0 
119.912338,31.184609,0.0 
119.917831,31.210159,0.0 
119.900665,31.235702,0.0 
119.943237,31.317275,0.0 
120.032501,31.423683,0.0 
120.034904,31.429835,0.0 
120.025291,31.445360,0.0 
120.013618,31.450046,0.0 
120.033531,31.474646,0.0 
120.044518,31.481087,0.0 
120.052414,31.476110,0.0 
120.065460,31.473182,0.0 
120.067863,31.466154,0.0 
120.076103,31.458833,0.0 
120.082283,31.450046,0.0 
120.085716,31.436865,0.0 
120.075073,31.430128,0.0 
120.069237,31.420753,0.0 
120.065460,31.411377,0.0 
120.069580,31.401707,0.0 
120.062027,31.396140,0.0 
120.065117,31.377968,0.0 
120.065804,31.372985,0.0 
120.073357,31.370640,0.0 
120.078850,31.364191,0.0 
120.080223,31.365071,0.0 
120.080566,31.383537,0.0 
120.087090,31.391744,0.0 
120.104942,31.407861,0.0 
120.113525,31.407568,0.0 
120.123482,31.404638,0.0 
120.124512,31.399070,0.0 
120.126057,31.399217,0.0 
120.127258,31.400975,0.0 
120.129318,31.399070,0.0 
120.130863,31.398484,0.0 
120.131893,31.400828,0.0 
120.137901,31.404931,0.0 
120.132580,31.418849,0.0 
120.134983,31.422218,0.0 
120.133266,31.429981,0.0 
120.130692,31.432178,0.0 
120.130863,31.434376,0.0 
120.136013,31.438916,0.0 
120.134468,31.446385,0.0 
120.132236,31.448143,0.0 
120.131893,31.451364,0.0 
120.137386,31.467764,0.0 
120.137043,31.480794,0.0 
120.133610,31.492505,0.0 
120.130348,31.500848,0.0 
120.132065,31.506996,0.0 
120.142536,31.510508,0.0 
120.147514,31.510654,0.0 
120.153179,31.510215,0.0 
120.159531,31.520313,0.0 
120.164165,31.529385,0.0 
120.186825,31.545186,0.0 
120.191288,31.548112,0.0 
120.189571,31.543431,0.0 
120.190258,31.536262,0.0 
120.196095,31.531141,0.0 
120.199871,31.530263,0.0 
120.203133,31.529385,0.0 
120.216007,31.524703,0.0 
120.232143,31.511679,0.0 
120.231800,31.505239,0.0 
120.235748,31.500848,0.0 
120.234203,31.491773,0.0 
120.236092,31.487382,0.0 
120.229053,31.479330,0.0 
120.226822,31.478013,0.0 
120.229912,31.474792,0.0 
120.225105,31.466447,0.0 
120.215664,31.455318,0.0 
120.212746,31.448875,0.0 
120.209484,31.447996,0.0 
120.208969,31.446239,0.0 
120.209312,31.444335,0.0 
120.207939,31.440673,0.0 
120.208969,31.439648,0.0 
120.212917,31.440381,0.0 
120.215149,31.438623,0.0 
120.215321,31.435987,0.0 
120.213432,31.432032,0.0 
120.213604,31.430860,0.0 
120.216522,31.430274,0.0 
120.219097,31.429835,0.0 
120.220470,31.427638,0.0 
120.220642,31.423829,0.0 
120.217037,31.421339,0.0 
120.218239,31.418995,0.0 
120.220985,31.416944,0.0 
120.221329,31.414893,0.0 
120.212917,31.411963,0.0 
120.208626,31.408887,0.0 
120.209141,31.407275,0.0 
120.215836,31.405956,0.0 
120.218410,31.404345,0.0 
120.221329,31.400535,0.0 
120.226135,31.397605,0.0 
120.229912,31.397458,0.0 
120.234203,31.398777,0.0 
120.239010,31.403466,0.0 
120.241585,31.408447,0.0 
120.252399,31.415772,0.0 
120.260639,31.417091,0.0 
120.272141,31.417384,0.0 
120.278492,31.418263,0.0 
120.302868,31.433643,0.0 
120.306473,31.437305,0.0 
120.329647,31.448875,0.0 
120.332222,31.446385,0.0 
120.346127,31.455465,0.0 
120.352478,31.461322,0.0 
120.352993,31.463225,0.0 
120.356426,31.463665,0.0 
120.374107,31.457661,0.0 
120.379257,31.464836,0.0 
120.394878,31.458393,0.0 
120.404491,31.450339,0.0 
120.403461,31.448435,0.0 
120.406895,31.444188,0.0 
120.409470,31.430567,0.0 
120.405693,31.429835,0.0 
120.404835,31.420900,0.0 
120.409298,31.420167,0.0 
120.409985,31.417384,0.0 
120.408268,31.415040,0.0 
120.407753,31.407275,0.0 
120.402260,31.398191,0.0 
120.396252,31.379434,0.0 
120.392990,31.377968,0.0 
120.391788,31.376210,0.0 
120.385265,31.377382,0.0 
120.382004,31.371666,0.0 
120.386982,31.368588,0.0 
120.360718,31.358474,0.0 
120.345097,31.360233,0.0 
120.342178,31.361553,0.0 
120.334454,31.362432,0.0 
120.332737,31.359501,0.0 
120.332222,31.356129,0.0 
120.332222,31.350998,0.0 
120.328617,31.340443,0.0 
120.324497,31.335604,0.0 
120.323296,31.325193,0.0 
120.315914,31.318301,0.0 
120.312481,31.318301,0.0 
120.307846,31.316395,0.0 
120.303555,31.316101,0.0 
120.297718,31.312728,0.0 
120.290852,31.312728,0.0 
120.285015,31.309502,0.0 
120.289993,31.306568,0.0 
120.295315,31.306862,0.0 
120.299263,31.304662,0.0 
120.305786,31.307302,0.0 
120.312309,31.305982,0.0 
120.315056,31.306275,0.0 
120.323811,31.310675,0.0 
120.340805,31.311995,0.0 
120.348358,31.308328,0.0 
120.344582,31.303928,0.0 
120.344753,31.302315,0.0 
120.338917,31.290140,0.0 
120.331879,31.285593,0.0 
120.332909,31.270041,0.0 
120.309906,31.275617,0.0 
120.310936,31.264172,0.0 
120.327072,31.259183,0.0 
120.361748,31.262998,0.0 
120.364838,31.258596,0.0 
120.384750,31.264172,0.0 
120.395737,31.245388,0.0 
120.382004,31.231005,0.0 
120.366211,31.227482,0.0 
120.360718,31.214563,0.0 
120.382347,31.212214,0.0 
120.403290,31.213095,0.0 
120.443802,31.217206,0.0 
120.475731,31.217206,0.0 
120.485687,31.192539,0.0 
120.458221,31.161697,0.0 
120.435219,31.135840,0.0 
120.429382,31.133195,0.0 
120.442772,31.116443,0.0 
120.438995,31.106449,0.0 
120.424919,31.095572,0.0 
120.413589,31.102334,0.0 
120.403633,31.113210,0.0 
120.392647,31.112916,0.0 
120.384407,31.104979,0.0 
120.382347,31.096454,0.0 
120.374794,31.086164,0.0 
