119.901695,31.241572,0.0 
119.937057,31.307595,0.0 
119.990273,31.373865,0.0 
120.020485,31.411377,0.0 
120.035591,31.428370,0.0 
120.025635,31.445946,0.0 
120.017052,31.449461,0.0 
120.018425,31.457954,0.0 
120.034218,31.475524,0.0 
120.049324,31.477866,0.0 
120.067520,31.468496,0.0 
120.082283,31.450632,0.0 
120.083313,31.434522,0.0 
120.070267,31.423683,0.0 
120.064087,31.391744,0.0 
120.066833,31.374744,0.0 
120.076790,31.373278,0.0 
120.081253,31.384124,0.0 
120.103569,31.406689,0.0 
120.121422,31.405224,0.0 
120.133781,31.416065,0.0 
120.133095,31.447117,0.0 
120.137901,31.478452,0.0 
120.131378,31.500117,0.0 
120.154037,31.511240,0.0 
120.164337,31.529970,0.0 
120.180817,31.539334,0.0 
120.202789,31.530556,0.0 
120.233002,31.504800,0.0 
120.229225,31.478452,0.0 
120.209312,31.445653,0.0 
120.210686,31.407861,0.0 
120.229912,31.404931,0.0 
120.248795,31.414014,0.0 
120.276604,31.417823,0.0 
120.320206,31.444188,0.0 
120.337715,31.447410,0.0 
120.350075,31.457368,0.0 
120.376167,31.459125,0.0 
120.401573,31.452389,0.0 
120.405693,31.423683,0.0 
120.392647,31.375917,0.0 
120.367241,31.360087,0.0 
120.339432,31.360673,0.0 
120.329475,31.346014,0.0 
120.319862,31.322554,0.0 
120.297546,31.312875,0.0 
120.298920,31.304662,0.0 
120.316429,31.305248,0.0 
120.338745,31.304662,0.0 
120.346985,31.295861,0.0 
120.345268,31.285299,0.0 
120.327415,31.272976,0.0 
120.311623,31.270628,0.0 
120.310936,31.260063,0.0 
120.319176,31.254194,0.0 
120.354881,31.262411,0.0 
120.389214,31.253607,0.0 
120.391960,31.234821,0.0 
120.371361,31.226894,0.0 
120.367928,31.215150,0.0 
120.379257,31.211921,0.0 
120.397453,31.216912,0.0 
120.420456,31.212801,0.0 
120.459595,31.219261,0.0 
120.482941,31.210159,0.0 
120.479507,31.180497,0.0 
120.444489,31.146712,0.0 
120.428696,31.131726,0.0 
120.431099,31.123791,0.0 
120.441055,31.107037,0.0 
120.432472,31.098806,0.0 
120.422173,31.094690,0.0 
120.403633,31.111740,0.0 
120.386810,31.107331,0.0 
120.376167,31.086458,0.0 
120.356255,31.080577,0.0 
120.355225,31.071756,0.0 
120.346298,31.059404,0.0 
120.331192,31.050875,0.0 
120.328789,31.039403,0.0 
120.337029,31.030578,0.0 
120.358658,31.017339,0.0 
120.395737,31.024694,0.0 
120.415649,31.022929,0.0 
120.431442,31.031167,0.0 
120.451355,31.065286,0.0 
120.480881,31.111740,0.0 
120.509033,31.118207,0.0 
120.539246,31.110564,0.0 
120.574265,31.099394,0.0 
120.577698,31.084694,0.0 
120.550919,31.067051,0.0 
120.485687,31.035285,0.0 
120.473328,31.004097,0.0 
120.404663,30.965834,0.0 
120.322266,30.938157,0.0 
120.248795,30.927556,0.0 
120.167770,30.937569,0.0 
120.109406,30.958180,0.0 
120.059967,31.002332,0.0 
120.004349,31.028225,0.0 
119.985809,31.064698,0.0 
119.941864,31.129375,0.0 
119.934998,31.155233,0.0 
119.913712,31.189308,0.0 
119.909592,31.223371,0.0 
