120.281067,31.156996,0.0 
120.263901,31.143480,0.0 
120.254288,31.138779,0.0 
120.241928,31.131138,0.0 
120.223389,31.123497,0.0 
120.201416,31.124673,0.0 
120.194550,31.124673,0.0 
120.195923,31.118207,0.0 
120.204163,31.113504,0.0 
120.210342,31.107037,0.0 
120.230255,31.103509,0.0 
120.232315,31.098218,0.0 
120.239525,31.096454,0.0 
120.238152,31.090574,0.0 
120.247421,31.091456,0.0 
120.251198,31.085870,0.0 
120.244331,31.076755,0.0 
120.245361,31.071168,0.0 
120.274544,31.064992,0.0 
120.292053,31.063522,0.0 
120.294800,31.060287,0.0 
120.298233,31.060875,0.0 
120.296173,31.064110,0.0 
120.299606,31.073520,0.0 
120.298920,31.082636,0.0 
120.303040,31.087634,0.0 
120.308189,31.096160,0.0 
120.318146,31.104979,0.0 
120.326042,31.105273,0.0 
120.337372,31.112328,0.0 
120.344238,31.113210,0.0 
120.350075,31.119676,0.0 
120.350418,31.121440,0.0 
120.357971,31.125260,0.0 
120.358315,31.128787,0.0 
120.356598,31.133783,0.0 
120.354538,31.144949,0.0 
120.346642,31.149651,0.0 
120.334625,31.146712,0.0 
120.333595,31.159640,0.0 
120.318489,31.158465,0.0 
120.316772,31.154352,0.0 
120.303383,31.152001,0.0 
120.301666,31.154352,0.0 
120.285530,31.158759,0.0 
